"Feature","Data_Type","Category","Sub_Category","ACH-000001","ACH-000048","ACH-000091","ACH-000116","ACH-000123","ACH-000132","ACH-000237","ACH-000256","ACH-000278","ACH-000291","ACH-000324","ACH-000430","ACH-000443","ACH-000524","ACH-000527","ACH-000542","ACH-000608","ACH-000617","ACH-000657","ACH-000663","ACH-000688","ACH-000696","ACH-000701","ACH-000704","ACH-000713","ACH-000719","ACH-000796","ACH-000811","ACH-000885","ACH-000906","ACH-000947","ACH-001374","ACH-001628"
"TRILOSTANE (BRD:BRD-A04497688-001-04-2)_pri","num","Drug Screen","Prism Primary AUC",0.17907576,0.28370338,-0.04274156,-0.02605889,-0.19644402,0.3373483,0.29630013,0.24157244,0.71172297,-0.64194875,0.27580581,0.71936034,0.17675964,0.933819,0.51926748,-0.20474605,-0.03538088,0.28726617,0.0941905,0.38934795,-0.14297627,0.54145719,0.46871779,0.14651918,0.29658676,0.44393452,0.51133481,0.33986234,-0.04134802,0.08758217,0.08295672,NA,NA
"STEPRONIN (BRD:BRD-A04506385-001-01-2)_pri","num","Drug Screen","Prism Primary AUC",NA,-0.92669929,0.06490428,-0.8611987,-0.34635662,0.36969892,-0.05328758,0.55643099,-0.15484761,0.63284694,-1.125751,0.74558978,NA,-0.63714847,-0.09330874,-0.51276496,-2.07643172,-0.4835659,-0.29088014,-0.39317639,-0.3886613,-0.03473687,-0.05884932,-1.42157218,-1.20180066,-0.87749476,-0.86837478,-0.26136514,-0.53458492,-0.08704515,-0.11430096,NA,NA
"CHLORPHENAMINE (BRD:BRD-A04553218-050-16-2)_pri","num","Drug Screen","Prism Primary AUC",0.344509067,0.091696984,0.499296961,-0.040484964,0.280660046,-0.649510017,-0.144701691,0.090845598,0.234486063,-0.516466371,-0.439521923,0.171746193,0.219307665,-0.144465837,0.318367669,0.723504328,0.752052939,0.320090402,0.107867071,0.253748356,-0.000957921,0.421271072,0.328525805,0.070372405,-0.067715535,0.388909969,-0.308369261,0.211894069,0.286242776,-0.051271829,0.11895466,NA,NA
"LM11A-31 (BRD:BRD-A04649065-001-01-7)_pri","num","Drug Screen","Prism Primary AUC",NA,0.063346335,-0.030963534,NA,0.320129932,0.089552727,0.207843155,NA,-0.002033228,NA,0.282619578,NA,NA,-0.551316044,-0.063788068,0.231540067,NA,NA,0.109965257,0.003708815,NA,0.149130167,0.319420998,0.773541483,-0.226122294,0.070551637,0.099340367,0.337045433,-0.488385387,0.192775103,-0.091140345,NA,NA
"2-PMDQ (BRD:BRD-A04661934-001-02-9)_pri","num","Drug Screen","Prism Primary AUC",0.255227385,-0.297949712,-0.025777431,-0.11888526,0.22616043,0.207594506,0.266497299,0.209257858,-0.098586059,-1.212284341,-0.02359354,-0.041387092,-0.455207522,0.084970126,0.028946101,0.466946397,-0.177995053,-0.000354787,0.000740032,-0.130037255,-0.056567442,-0.072797708,0.126512748,-0.647384225,-0.02484438,-0.216642097,0.258949374,0.134950869,0.001435823,-0.400456068,-0.017798106,NA,NA
"OXAMNIQUINE (BRD:BRD-A04843135-001-09-9)_pri","num","Drug Screen","Prism Primary AUC",-0.142011,0.32560985,0.29620129,NA,0.01062058,-0.06570863,0.21716883,-0.2104555,0.08037075,NA,0.07589028,-0.33717024,0.95968199,0.30794034,0.05739353,-0.07385525,-0.08415709,NA,-0.05778827,-0.18185712,0.26914661,-0.08913388,0.22972581,-0.15928313,-0.19353378,0.02123092,-0.10764871,-0.33243947,-0.08457336,-0.59673236,-0.03520069,-0.23679597,-0.01597673
"CLORANOLOL (BRD:BRD-A04971881-003-01-3)_pri","num","Drug Screen","Prism Primary AUC",-0.192756117,-0.309710212,0.187059604,-0.079569911,0.020760598,0.313776952,-0.372258959,-0.33741928,0.244619826,0.406822449,0.361273467,-0.336618897,NA,0.191995176,0.284944124,NA,0.196193657,NA,0.273559785,0.487578069,-0.180996775,-0.169511965,0.401546282,-0.309752413,0.910312066,0.254961803,0.059371265,0.166070196,-0.018402127,-0.052263888,-0.006393286,NA,NA
"BUPROPION (BRD:BRD-A05186015-003-19-8)_pri","num","Drug Screen","Prism Primary AUC",0.090928542,0.307055143,-0.074339192,0.364674287,-0.400621097,-0.062376527,0.133257362,0.325771379,-0.071279323,1.170854468,-0.007106597,0.413895382,0.236800898,0.113060865,0.265000387,0.499531742,0.309589629,0.467139184,0.273063277,-0.114499137,-0.073725347,0.536846453,0.40121936,0.441543937,0.702593513,-0.009951949,0.351110306,0.474037712,0.29728377,0.092716313,0.344789468,NA,NA
"LISOFYLLINE (BRD:BRD-A05334458-001-02-8)_pri","num","Drug Screen","Prism Primary AUC",0.22291547,0.41369995,0.4193657,0.24754281,0.13171403,0.32078403,0.46523197,0.56073222,0.4323398,-0.10093066,-0.08747283,1.08499011,0.26167026,0.41300459,0.42059747,0.43599478,0.8211715,-0.60359199,0.37701166,0.40826929,-0.06217791,0.50830682,0.1912861,0.04114187,0.28315157,0.02981605,0.58948478,-0.07504915,0.37642696,0.39162474,0.02498726,NA,NA
"BAY-K-8644-(+/-) (BRD:BRD-A05457250-001-08-4)_pri","num","Drug Screen","Prism Primary AUC",-0.53337153,0.23831073,-0.56362764,-1.18636624,0.06226644,-0.63345304,-0.67708654,-0.6804456,-0.50113454,-0.49690947,-0.68172646,-0.93538826,0.20848321,-0.60998993,-0.08108824,-0.81525191,0.13199471,-0.52341121,-0.09304054,-0.88095687,-0.47855243,-0.43287055,-0.32158763,0.13086972,-1.277007,-0.36692557,-0.883302,-0.39526218,0.13990653,-0.56507863,-0.81146952,NA,NA
"ERDOSTEINE (BRD:BRD-A05515753-001-03-2)_pri","num","Drug Screen","Prism Primary AUC",0.04625966,-0.04519359,0.05697555,0.30991613,1.21497782,-0.12252402,0.04742725,-0.1754189,0.44223511,0.20873855,-0.27413636,-0.03965423,0.01673617,-0.18677998,0.05678253,-0.25446202,0.10839851,0.41562336,0.19267957,-0.16474679,0.49156213,-0.10411133,0.01415597,0.40270337,0.02728685,-0.11386805,0.27301096,0.18950707,0.10868417,0.22500479,0.21079396,NA,NA
"TELMESTEINE (BRD:BRD-A05523972-001-01-5)_pri","num","Drug Screen","Prism Primary AUC",-0.07450958,0.91445995,0.70047346,0.05533545,0.32084006,0.26061412,0.06382421,-0.66045137,0.03233627,0.21124531,0.09306758,0.13104833,0.38354053,0.70522917,0.28658782,0.41700734,0.22770708,-0.27973143,-0.02398705,0.03531732,0.72493692,0.50388272,0.57189469,0.91470141,0.15795968,0.15748993,0.69718083,0.4153841,0.14166736,-0.08871923,0.18160292,NA,NA
"D,L-MEVALONIC-ACID-LACTONE (BRD:BRD-A05674712-001-06-0)_pri","num","Drug Screen","Prism Primary AUC",-0.2567853,0.2989301,0.5066569,-0.1055467,-0.5203689,0.3221469,-0.9741078,0.1762217,0.1116686,-0.1629271,0.3172321,0.194913,0.6066828,-0.1311674,-0.2189505,-0.0765075,0.8234565,0.1359791,0.2182688,0.3234147,0.2702131,-0.1016954,-0.1793857,-0.9752229,0.3208499,-0.1876697,0.4062872,-0.3033166,NA,NA,0.3723307,NA,NA
"CPCCOET (BRD:BRD-A05729358-001-02-0)_pri","num","Drug Screen","Prism Primary AUC",0.268262246,0.117987235,-0.282542213,0.08068799,-0.040150395,-0.646849572,0.084939106,0.144202502,0.023290167,-0.505029189,-0.44057926,0.651947727,0.368064852,0.171283807,-0.067497637,-0.008880365,-0.009002263,0.109434042,-0.007573737,-0.899409788,-0.533310763,0.13730727,-0.286933427,0.014888138,0.165285332,0.140666327,0.31751725,0.272036141,-0.297837658,0.047633959,-0.348483065,NA,NA
"LAPPACONITE (BRD:BRD-A05906449-004-01-1)_pri","num","Drug Screen","Prism Primary AUC",-0.20918198,0.6858254,0.47626965,-0.35656769,-0.35283918,0.30317711,0.39140114,0.76888159,0.70015757,0.94217676,0.36241839,-0.80313254,0.13442177,0.38350086,-0.01132385,0.04667049,-0.02793834,-0.11126921,0.3043725,0.34595573,0.40209011,0.29280589,-0.09554596,0.49537697,0.56040495,-0.28881547,0.28085561,0.31060155,0.14106667,0.62329509,-0.16487084,NA,NA
"TERFENADINE (BRD:BRD-A06352418-001-25-9)_pri","num","Drug Screen","Prism Primary AUC",-0.30220498,-0.87103171,-0.10285957,-0.05369957,-0.55301268,-0.91470209,NA,0.43641599,0.46729939,-0.37557143,-0.66640051,-1.1021352,0.6338861,-0.65150547,-0.61883667,-1.17946717,-0.29571158,-0.72001196,0.59257944,-1.90802863,0.17411419,-0.61574745,-3.34923365,0.05006916,-0.27966283,-0.9331172,-2.27001954,0.28220983,-1.01304487,NA,-0.73365701,NA,NA
"SB-218078 (BRD:BRD-A06352508-001-03-7)_pri","num","Drug Screen","Prism Primary AUC",-0.1909861,-1.73122218,-0.24647791,-0.02571606,-2.91004537,-0.19238534,-1.38102323,-0.08999168,-1.59764621,0.20375518,-0.65013351,0.45025677,-1.9325341,0.07514315,-0.51733495,0.11092782,0.45557715,0.08388412,-0.38903115,-0.69664119,0.56204189,0.35092922,0.47385864,2.10604295,-0.4062992,-0.12055197,0.67878826,-0.32954273,-2.36083864,-1.34325911,1.27211748,NA,NA
"HYDROQUINIDINE (BRD:BRD-A06390036-001-04-6)_pri","num","Drug Screen","Prism Primary AUC",-0.14646244,-0.02045434,0.41882503,0.02923558,0.20375409,0.32512358,0.1560784,-0.51799517,0.46751147,0.07184232,0.2720992,-1.10014736,-0.25126384,0.53858441,0.15228635,0.25266996,-0.18955048,0.87610115,-0.02264154,-0.20679797,0.62340294,0.01095724,0.30636536,-0.1647796,1.0282522,0.5524844,0.25517148,0.50246658,-0.47471393,-0.08787285,0.25389302,NA,NA
"DICLAZURIL (BRD:BRD-A06426627-001-03-5)_pri","num","Drug Screen","Prism Primary AUC",0.61554045,-1.03786505,-0.18277729,-0.60906868,-0.27268639,-0.92869241,-0.53215107,-0.36201786,-0.90359116,-1.09513498,-1.06199372,-1.45914912,-0.21613513,-0.17991038,-0.96677838,-0.42746577,-0.5749707,-0.08104447,-0.65745117,-0.82006462,-0.78641628,-0.40595802,-0.03092471,0.15175812,0.12961542,-0.51446959,0.13216428,-0.66766501,-1.35961824,-0.53006952,-0.20486509,NA,NA
"MONENSIN (BRD:BRD-A06627858-236-03-0)_pri","num","Drug Screen","Prism Primary AUC",-1.5431642,-2.9815668,-1.1946555,-4.0106715,-3.165552,-3.5717247,-3.487328,-2.6942415,-1.5725341,-1.8889937,-1.904094,-2.8099666,-1.9911403,-1.5203752,-3.0507475,-3.0946112,-1.7331936,-1.9122759,-5.6410899,-2.3974136,-0.6136825,-1.2437375,-4.3927807,-1.3518552,-0.9422298,-3.3585791,-2.7593319,-1.945904,-4.8566794,-3.5980357,-2.0388818,NA,NA
"ANISOTROPINE (BRD:BRD-A06771424-004-01-7)_pri","num","Drug Screen","Prism Primary AUC",1.06418334,-0.29879447,0.39604933,-0.11877258,0.16927072,-0.03766907,0.34250748,0.3752928,-0.23221327,-1.10069285,0.42588746,0.07221883,-0.51648384,0.52675893,-0.01947874,0.04488112,-0.61344131,0.12421541,0.28255136,0.33387265,0.1322089,0.29325507,0.28592097,0.55750444,-0.1880338,-0.3211885,-0.3801773,-0.11507682,-0.33581591,0.22253252,0.23691213,NA,NA
"MRS-1334 (BRD:BRD-A06784547-001-03-9)_pri","num","Drug Screen","Prism Primary AUC",-0.33453551,-1.20823091,0.23525291,NA,-0.34625954,-0.61244715,-0.20136516,-0.26749852,0.26076861,NA,-0.55527052,-0.04090589,0.41031798,0.7571584,-0.27363553,0.30062483,-0.37247647,NA,0.65547197,-0.01080141,0.13637636,0.14274877,-0.22957978,-0.94784838,0.12291399,0.04584907,0.44176749,-0.02776721,0.15862529,-0.23322002,-0.32273612,0.32904438,-0.19702415
"CPI-613 (BRD:BRD-A06916187-001-02-9)_pri","num","Drug Screen","Prism Primary AUC",-0.12222163,0.018096514,-0.659721022,-0.01181972,-0.368733614,0.791371616,0.245403782,0.357187433,0.37240839,-0.303175708,-0.122728656,0.009924953,0.186351041,-0.055515844,0.371467487,-0.071050245,0.356595993,-0.025775637,0.301667336,-0.075426906,0.776627268,0.227664247,-0.098177228,0.310004147,0.550264797,-0.027786754,0.659396084,0.370937078,0.479762148,0.173075136,0.196237941,NA,NA
"FUSIDIC-ACID (BRD:BRD-A06935312-001-04-3)_pri","num","Drug Screen","Prism Primary AUC",0.501568738,0.709578186,0.035102249,-0.126060574,0.215780204,0.49966698,0.181380837,0.332517012,0.29181549,0.964092352,0.498335185,0.13381487,0.452510654,-0.048507914,0.320372296,0.308564159,0.362127667,0.366396352,0.248404495,0.494423153,0.22925251,0.369152712,0.002907762,0.207717335,-0.202952963,0.87891804,0.386866775,0.159743187,-0.04074685,0.022800075,0.084202585,NA,NA
"HYDROCORTISONE-HEMISUCCINATE (BRD:BRD-A07000685-001-04-4)_pri","num","Drug Screen","Prism Primary AUC",0.0630466,-0.1816736,0.29938106,0.70104434,0.22262781,0.52573019,0.94983741,0.89301121,-0.21576887,0.45443716,-0.43687854,0.37907801,0.62090223,0.23469344,0.10127923,0.61329715,-0.01192722,0.63877402,-0.34424815,-0.04803127,0.5607364,0.34412389,0.6726546,1.0410856,1.31401001,-0.13876815,-0.01815941,0.18549703,-0.02089966,0.15951512,0.28585638,NA,NA
"MELUADRINE (BRD:BRD-A07164067-001-01-2)_pri","num","Drug Screen","Prism Primary AUC",-0.0156358,-0.05990298,-0.18257227,0.26470716,0.18650881,0.09522933,0.26642655,0.33062369,0.3558859,0.56733972,0.64515751,-0.22651369,-0.13718836,0.06620578,0.21882575,-0.32903463,-0.28119088,0.34240579,-0.05768112,-0.62573765,-0.30906894,0.02843052,0.08596748,-0.33515306,0.73785059,0.27384242,-0.40327206,0.19987075,NA,NA,0.20897354,NA,NA
"RO-20-1724 (BRD:BRD-A07207424-001-13-2)_pri","num","Drug Screen","Prism Primary AUC",0.560117127,0.000367434,-0.342725734,-0.241671347,-0.6435862,-0.341890538,-0.38430717,-0.096961247,-0.406189486,-0.603322218,0.272173804,-0.240269534,-0.770300093,-0.166822606,-0.053212614,-0.044623328,-0.897210088,-0.463899541,-0.131362367,-0.896253223,-0.243280904,-0.166438616,-0.157852564,-1.229862396,0.474325897,-0.364180033,-0.821588421,-0.438301757,-0.252366245,-1.196950513,-0.784160614,NA,NA
"8-M-PDOT (BRD:BRD-A07232941-001-02-7)_pri","num","Drug Screen","Prism Primary AUC",-0.20758325,0.20220823,-0.33819555,0.75536917,-0.49073924,0.3296005,0.24018137,0.47625987,0.25790515,-0.85257583,0.67813632,0.93692948,-0.09186165,0.42564474,-0.3071441,0.19774401,-0.23363806,0.07654405,0.33551897,-0.01997819,-0.23418136,0.34727879,0.20310329,-0.16090682,-0.21604908,0.40030195,0.4116373,0.04153833,-0.10821675,0.10150613,0.40990108,NA,NA
"ESMOLOL (BRD:BRD-A07395371-003-10-0)_pri","num","Drug Screen","Prism Primary AUC",-0.27121833,0.40942385,0.25138967,0.23862955,0.42134492,0.69472032,0.41564594,0.32690107,0.19921732,0.23795979,0.92930469,-0.72841393,-0.0858492,1.05071804,0.65824278,0.34799173,0.80603807,0.31665797,-0.28955792,0.04438321,0.23864923,0.7774013,0.48911603,-0.06884334,0.06266671,-0.04818654,0.65836546,0.16054992,0.37569264,0.01386891,0.29612604,NA,NA
"LABETALOL (BRD:BRD-A07440155-003-25-4)_pri","num","Drug Screen","Prism Primary AUC",-0.217834351,0.337888911,0.797177097,0.040284827,0.800765972,0.406096107,-0.199327369,0.198495833,0.027394272,0.105950285,0.044629092,0.402723427,0.196186683,0.630799823,0.132784367,0.399382556,-0.011300506,0.47038866,0.31796487,0.198989081,0.242383307,0.053796589,0.33726538,0.737477971,0.311567411,0.676392854,0.262976287,0.249452913,0.522194031,0.262846247,0.009435286,NA,NA
"BOPINDOLOL (BRD:BRD-A07563059-035-01-3)_pri","num","Drug Screen","Prism Primary AUC",-0.187742183,0.36517743,0.301515034,0.808780014,-0.326213564,0.068837791,0.167061513,0.439361348,0.065836111,-0.246584079,0.789542531,0.087111494,0.630038569,0.858348078,-0.212796963,0.500365753,-0.004878591,0.280381552,0.351315904,-0.065838431,0.31910651,0.366641925,0.341580732,0.341446385,0.635840686,0.849499957,0.240373335,0.244941446,0.613780283,0.048407519,0.299736083,NA,NA
"MECLOCYCLINE-SULFOSALICYLATE (BRD:BRD-A07600638-060-05-2)_pri","num","Drug Screen","Prism Primary AUC",0.08087021,-0.38754798,-0.30772422,0.11341473,-0.18409139,0.10506491,NA,0.25904357,-0.5059171,-0.08282563,-0.22344332,0.033765,-0.11983587,-1.28520999,-0.01324346,0.52072335,-0.12522717,-0.16353584,0.09615337,-0.84852074,0.05999618,-0.22415225,-0.45396604,0.07257249,0.08139264,-0.52860898,-0.43164532,0.13193528,-0.21836121,NA,-0.14265632,NA,NA
"ISOFLOXYTHEPIN (BRD:BRD-A07704283-001-01-3)_pri","num","Drug Screen","Prism Primary AUC",0.57746427,-0.76820166,-0.29582123,0.37174728,-0.26174337,0.53219186,0.05500698,0.45077696,0.4664856,0.79862054,0.14869907,0.75301938,0.41504085,0.2576123,-0.40308229,0.30317086,0.24042294,0.05844002,0.02981468,0.22297698,0.32434726,0.22363121,-0.1638623,0.27180659,0.56966627,0.26623037,0.37569723,-0.8818876,-0.04851664,-0.15895038,0.05630616,NA,NA
"METAPROTERENOL (BRD:BRD-A07780951-001-08-9)_pri","num","Drug Screen","Prism Primary AUC",-0.03920348,0.35903882,0.46674854,-0.19731636,0.63189887,0.40147227,0.57066475,0.43738488,0.35397132,0.31309737,0.54862338,-0.08531974,-0.02531169,0.49672785,0.1883364,-0.51433267,0.44593289,0.74466907,0.20904963,0.31008511,0.06197547,0.17686421,0.0328885,0.53350576,0.63944531,0.83269618,0.39741511,0.37291543,0.46386597,0.21401335,0.61328025,NA,NA
"METAPROTERENOL (BRD:BRD-A07780951-065-10-0)_pri","num","Drug Screen","Prism Primary AUC",0.87164948,0.1011955,0.69397527,0.09363003,0.1867997,0.0608962,0.32171444,-0.2858473,-0.21465163,-0.41756765,0.55005703,0.79694508,0.26593554,0.34579974,0.23578877,-0.37307821,0.76589355,0.11014375,0.04685721,-0.39848731,-0.19136964,0.09048197,0.0994651,-0.01851424,0.03410523,0.26888567,-0.53882346,0.29561582,NA,NA,0.53317465,NA,NA
"KAKONEIN (BRD:BRD-A07815743-001-01-1)_pri","num","Drug Screen","Prism Primary AUC",0.698116934,-0.01158987,-0.758645165,-0.217313464,0.014279862,0.504178576,-0.006390786,0.050651923,-0.277983379,-0.204853076,-0.376406206,0.735175087,0.184231499,-0.196163259,0.129057423,0.804644996,-0.193606482,-0.408638268,0.036950565,0.031418784,-0.595512887,-0.01723668,-0.212300319,0.659709963,0.241979945,0.077029859,0.026341676,0.118358048,-0.037724604,-0.352850899,-0.166926916,NA,NA
"BICUCULLINE-(+) (BRD:BRD-A07870296-001-07-4)_pri","num","Drug Screen","Prism Primary AUC",0.592032213,0.133646606,0.373050774,0.092041733,-0.040831464,0.436863617,-0.194822218,0.339199938,0.05801185,0.816396073,-0.094888913,-0.133332451,0.141793487,0.52506431,-0.37887476,-0.032297686,-0.022042901,0.000224488,0.168932106,-0.202952792,0.661755546,0.154942366,0.346095527,0.387245461,0.431181716,0.609752473,0.542631088,0.067287005,0.427981139,0.040078054,0.476100085,NA,NA
"VIGABATRIN (BRD:BRD-A07893380-213-01-7)_pri","num","Drug Screen","Prism Primary AUC",0.34485133,0.03893724,0.07565096,0.12728934,-0.09281086,0.30699812,0.07794179,-0.11738892,-0.53908493,-0.14873162,0.48595112,0.28029142,0.84978688,-0.83191316,0.35925072,-0.17882439,0.23809844,-0.08902689,0.21493111,0.16063271,-0.11984774,-0.25502691,-0.10293513,-0.79882943,0.77437534,0.63312558,0.07207628,-0.17388867,NA,NA,-0.1537245,NA,NA
"METITEPINE (BRD:BRD-A07932845-050-15-8)_pri","num","Drug Screen","Prism Primary AUC",0.074925886,-0.507612679,0.107052855,-0.044125021,-0.038843378,-0.08068984,0.199973568,-0.078028554,-0.294175952,0.114459798,-0.021126902,-0.592705672,-0.044145845,-0.283124384,0.070470589,0.619949381,-0.105343437,-0.008714401,-0.068612955,-0.292127238,0.007694056,0.173792631,-0.02047401,-0.239706198,0.027702485,-0.23821177,0.383524042,-0.214569897,-0.53583557,-0.215809397,0.201836473,NA,NA
"BUPARVAQUONE (BRD:BRD-A07947329-001-01-4)_pri","num","Drug Screen","Prism Primary AUC",0.34408975,-0.06845919,-0.94216133,0.39909645,0.67545843,0.09025409,-0.10584611,-0.151603,-0.23651352,-0.59628322,0.37716023,0.29103963,0.15434303,-0.56338784,0.04973786,0.29526322,-0.07619002,-0.54259134,-0.09312106,-0.05998159,0.16075755,-0.02771715,-0.17643965,-0.38330074,-0.29894917,-0.21972073,-0.13760128,-0.59529466,-0.10390974,-0.45094244,-0.88372487,NA,NA
"GALETERONE (BRD:BRD-A07986123-001-02-8)_pri","num","Drug Screen","Prism Primary AUC",-0.30216373,-0.61264401,-0.09090582,0.51836198,-0.34062533,-0.16264323,NA,0.19579905,0.22177118,-0.08314259,-0.43516298,-0.40676559,0.31310771,-0.3582167,-0.16161697,-0.54746219,-0.16454971,-0.66213987,-0.08609336,-0.27880002,-0.0349378,-0.29987818,0.06948549,-0.49130347,0.37356644,-0.61860209,0.27141199,0.08229307,-0.42447275,NA,-0.46389835,NA,NA
"CDBA (BRD:BRD-A08079565-001-01-8)_pri","num","Drug Screen","Prism Primary AUC",-0.16852198,-0.39216118,-0.61957055,-0.54558174,0.22364661,-0.07369244,-0.11512021,-0.05215454,-0.09848074,-0.52888993,-0.15272448,0.1527009,-0.53564538,0.03295299,0.28563617,0.02566661,-0.29697466,-0.09923762,-0.09039356,0.19013388,0.57605938,0.24097991,0.19833254,-0.37461883,-0.59082624,-0.46845759,-0.41600945,-0.01469683,-0.56910613,-0.07464666,-0.40041172,NA,NA
"RACECADOTRIL (BRD:BRD-A08187463-001-12-9)_pri","num","Drug Screen","Prism Primary AUC",-0.68421057,-0.09034306,0.49511834,-0.22161453,0.36466786,-0.09131803,NA,0.11665005,-0.22317015,0.24593508,-0.43582464,0.25842298,0.07248373,-1.09764847,0.1923896,-0.60712349,0.52846593,-0.28013314,-0.37004905,-0.30286259,0.28330856,-0.11508488,0.0119039,-0.9030665,-0.30730359,0.11845623,-0.16582066,0.20956166,-1.56497178,NA,-0.69335268,NA,NA
"FAMPROFAZONE (BRD:BRD-A08255417-001-14-7)_pri","num","Drug Screen","Prism Primary AUC",-0.13538817,0.4808114,0.86757092,-0.45242997,-1.07405828,-0.1862915,-0.05546625,0.18057178,0.41720536,-0.19544227,0.18957942,0.79580523,0.03656525,0.55626489,0.29343451,0.09750986,-0.87718675,-0.11923331,-0.21337407,-0.56419934,0.63545934,-0.32887221,0.39895543,1.43898535,0.54646964,0.3002305,0.34341759,-0.02995469,-0.14353654,0.26453283,0.25785836,NA,NA
"ETONOGESTREL (BRD:BRD-A08302182-001-01-7)_pri","num","Drug Screen","Prism Primary AUC",0.33347694,-0.28952216,-0.23182075,-0.16334094,-1.18675304,0.04580037,0.37883892,-0.29103116,-0.14906863,0.27060013,-0.82497709,0.87904903,-0.87477018,0.3611625,-0.22926031,-0.22307634,-0.2481258,0.08473756,0.12738713,-0.92124843,0.2909277,0.02055293,0.55664789,0.60640846,-0.61382638,-0.04827962,0.13531446,-0.27982791,0.05718096,-0.1503439,-0.1122055,NA,NA
"BROXATEROL (BRD:BRD-A08316590-001-01-3)_pri","num","Drug Screen","Prism Primary AUC",-0.05517096,0.35809624,-0.32759784,-0.0981281,-0.45838738,0.08754592,0.31055088,-0.4906812,-0.02432133,0.39013406,-0.22405807,0.35753942,0.31970502,-0.17381203,-0.8271371,-0.63790933,0.20970291,NA,-0.36648128,-0.29333071,-0.20065569,-0.15180763,0.14350649,-0.44752734,0.63899666,0.23989521,0.03777618,-0.08102436,0.02528848,-0.77078508,0.12226082,NA,NA
"DOXYCYCLINE (BRD:BRD-A08545410-003-07-8)_pri","num","Drug Screen","Prism Primary AUC",0.06925226,-0.26109068,1.33402291,0.02260562,-0.7095006,-0.26046173,-1.00662057,0.20386524,1.21065583,-0.60865445,0.88256471,-0.58817547,-0.51985781,-0.23634349,0.17491257,0.3540479,0.45473015,0.06598748,-0.56291509,-0.27401431,0.38984853,0.54573693,-0.50489952,0.84799284,1.54278065,0.43454658,0.22382622,-0.01134652,NA,NA,-1.36763353,NA,NA
"DOXYCYCLINE (BRD:BRD-A08545410-003-08-6)_pri","num","Drug Screen","Prism Primary AUC",1.0949259,-0.65646615,0.397099983,-0.019606141,0.054288527,-0.173738771,0.152421638,-0.811561525,-0.199011468,0.1369601,0.76894408,-0.174355369,0.385426284,-0.095703039,-0.333734217,-0.746708584,-0.604548749,-0.06713997,-0.463189587,-0.281635882,-0.375472873,0.330556091,0.456086549,0.902610724,-0.006383769,0.857067767,0.332158299,-0.054825078,0.467029939,-0.200530836,-0.451746073,NA,NA
"DOXYCYCLINE (BRD:BRD-A08545410-311-01-8)_pri","num","Drug Screen","Prism Primary AUC",-0.038600598,-0.015036547,-0.05916961,0.511585596,0.708175202,0.138894299,NA,-0.648788814,-0.698891274,-0.338948844,-0.026469707,0.048259989,0.110157247,0.000913087,0.200173891,-0.348773813,0.427396922,-0.221795206,-0.020766141,-0.257477842,0.275513318,0.006365653,-0.284950908,-0.845165941,0.097906311,-0.591734056,-0.427993008,-0.037102399,-0.36793894,NA,-0.677823694,NA,NA
