depmap_id,Data_Type,Category,Sub_Category,ACH-000713,ACH-000278,ACH-000430,ACH-000617,ACH-000574,ACH-000542,ACH-000132,ACH-000001,ACH-000091,ACH-000409,ACH-000701,ACH-000291,ACH-000657,ACH-000524,ACH-000696
EXOC3 sp|O60645-3|EXOC3_HUMAN'],num,Molecular,Proteomics,-0.043257227,-0.314908793,0.284725756,-0.657146899,-0.0195115,0.055994294,0.364443502,-0.561398479,0.320836873,-0.017907921,0.466888493,-0.073164337,-0.578346072,-0.730891409,-0.128369576
ARVCF sp|O00192|ARVC_HUMAN'],num,Molecular,Proteomics,1.887838016,-0.494052012,-0.610858377,0.40631099,0.505796888,0.313690041,0.608682435,1.737259887,-0.740600977,0.719991443,0.318311717,-0.274977223,-0.641279363,0.403645792,-0.622784961
VWA5A sp|O00534|VMA5A_HUMAN'],num,Molecular,Proteomics,,,-0.294173519,-0.37266038,-0.456114626,-1.172378836,0.761367883,-1.488247322,-1.013296836,-0.425616195,2.544304821,-0.811990539,,-1.148866992,-1.211924314
MATN2 sp|O00339|MATN2_HUMAN'],num,Molecular,Proteomics,0.662942922,,-0.197866657,0.483937726,-0.513353716,-0.853001589,0.870441885,-0.984076567,-0.351577065,0.15628014,0.220641499,-0.113477846,-1.73045059,,
RNF13 sp|O43567|RNF13_HUMAN'],num,Molecular,Proteomics,0.19958544,-0.560805107,-0.51674945,-1.517657494,-0.047127618,-0.358717106,-0.070971205,1.509104326,-1.540858118,-1.308894789,-0.347878946,0.12626964,0.347525022,-0.680284287,-0.658915619
ADCY3 sp|O60266|ADCY3_HUMAN'],num,Molecular,Proteomics,-0.281865989,,,-0.685168058,,-0.623780226,-0.126976166,-0.285930195,,,-0.121614716,-0.307093386,-0.295850543,,
CCDC85C sp|A6NKD9|CC85C_HUMAN'],num,Molecular,Proteomics,1.164158177,,0.324780351,0.588318377,,1.374114471,1.375058463,1.90238609,-0.168311277,-0.284735584,0.568723182,0.075461785,-0.205664455,1.047729757,1.135324618
EML1 sp|O00423-3|EMAL1_HUMAN'],num,Molecular,Proteomics,-1.268911579,0.136713803,0.066269117,0.232041516,1.174456722,0.826057687,0.255769639,0.026592402,1.499650863,0.446707227,0.637521287,-1.25057989,1.898002687,-0.138287566,0.058119011
DPYSL4 sp|O14531|DPYL4_HUMAN'],num,Molecular,Proteomics,,0.292685678,-0.484442865,-1.027439131,,0.000231048,-0.077694161,-0.209659084,-0.504261943,,0.050240117,-1.106452337,1.682947793,0.181346505,0.941258735
N4BP3 sp|O15049|N4BP3_HUMAN'],num,Molecular,Proteomics,,,-0.430736932,1.471087919,,-0.055000893,-0.49466119,0.349217132,,,1.556594661,1.400021481,-0.380001698,1.497295147,
PDLIM1 sp|O00151|PDLI1_HUMAN'],num,Molecular,Proteomics,1.003251188,0.303973392,-1.731459988,0.892927436,-1.863609705,1.909029271,-0.533833977,0.121697882,1.052491491,-1.723527875,-0.171742349,0.510993065,-1.776404222,1.335150573,1.886800903
FLRT2 sp|O43155|FLRT2_HUMAN'],num,Molecular,Proteomics,,,,,-0.253943598,-0.319495052,1.423947603,-0.11032578,-1.077844727,,1.463540829,0.093561689,,,
AP1G1 sp|O43747|AP1G1_HUMAN'],num,Molecular,Proteomics,-0.239263336,-0.417002803,0.181400856,-0.041344595,-0.515808071,0.097200346,0.174462176,-0.387468136,0.650075252,-0.311641641,0.317213331,0.30082358,-0.568240132,-0.919108158,-0.081365396
LRP5 sp|O75197|LRP5_HUMAN'],num,Molecular,Proteomics,,-0.623365627,-0.167100191,,0.8682228,-0.851672819,1.113732774,1.125619896,-0.064622132,-0.809360627,0.422927434,1.280108277,-0.060245614,-0.244632748,-0.369681015
SYNM sp|O15061|SYNEM_HUMAN'],num,Molecular,Proteomics,-0.970370847,0.540558949,-0.528664323,-0.549954816,0.361414267,-1.233479084,0.570860922,-1.295270229,0.864763983,1.82629272,-0.702390241,-0.891059511,2.86317545,-0.0544117,-0.051576743
CLGN sp|O14967|CLGN_HUMAN'],num,Molecular,Proteomics,0.226464378,3.078206369,0.309551439,1.437264142,1.62975587,2.471715115,0.29492912,2.094703704,1.139775041,0.32103774,0.147196667,0.25599315,1.881128783,2.46325959,1.97572633
CIT sp|O14578-4|CTRO_HUMAN'],num,Molecular,Proteomics,0.356088944,-0.416214675,0.419950245,-0.257052181,0.214915592,-0.357593191,-0.572561096,-0.323184269,0.464925015,-0.134304185,-0.267268092,-0.5062301,-0.728346322,-0.607037527,-0.201658628
CIT sp|O14578-3|CTRO_HUMAN'],num,Molecular,Proteomics,,,,,,,-1.026157706,0.037827127,,,,-0.413657721,-1.264433606,-0.555029506,
RASA4 sp|O43374|RASL2_HUMAN'],num,Molecular,Proteomics,,,,,,,,,,0.094375089,-0.947142155,1.451502764,-2.078176129,-0.300966751,
UPK3BL sp|B0FP48|UPK3L_HUMAN'],num,Molecular,Proteomics,,,-0.463553755,,,,0.951368383,5.448556447,,,,,,,
WASL sp|O00401|WASL_HUMAN'],num,Molecular,Proteomics,0.206019238,-0.315374924,0.117923847,-0.377518757,0.001630588,0.358142461,-0.071340011,-0.527179179,-0.054806351,-0.63406845,-0.224564803,0.648654195,0.427561087,-1.460957072,0.023587111
MAGEC1 sp|O60732|MAGC1_HUMAN'],num,Molecular,Proteomics,-0.084513162,-0.396098265,-0.536223502,-0.744747988,-0.652369991,,0.176147979,-1.301839094,-2.906739859,,-1.348843582,,-2.60986482,0.06661833,
MAGEB2 sp|O15479|MAGB2_HUMAN'],num,Molecular,Proteomics,,,,,1.269320041,,-1.505545665,-11.58055239,,,,-0.19261051,0.379317998,-1.596051733,
MAGEB4 sp|O15481|MAGB4_HUMAN'],num,Molecular,Proteomics,-0.294594094,,,,,0.483269283,,,-0.326957575,,,,,,
SLC9A3R1 sp|O14745|NHRF1_HUMAN'],num,Molecular,Proteomics,-0.162935012,-0.692768766,-0.723903714,0.850847935,0.76589717,0.08318299,-0.287680522,1.171561443,-1.042937389,0.307503363,-0.561440514,0.333486683,-0.542883265,1.893233171,0.442006266
POLR3A sp|O14802|RPC1_HUMAN'],num,Molecular,Proteomics,-0.600380147,-0.348857345,0.50574343,0.09205602,-0.692323942,-0.01514928,-0.811577581,-0.127224494,0.629327156,0.566732818,0.113243484,0.274573364,0.567271614,0.33852298,0.009315418
FPGT sp|O14772|FPGT_HUMAN'],num,Molecular,Proteomics,0.019541042,-0.536784273,0.229574339,,-0.751652608,0.418373035,-0.165988608,-1.393219425,-0.135855713,-0.473899918,-0.068507499,,1.000782468,-1.007230129,
KIF2A sp|O00139-4|KIF2A_HUMAN'],num,Molecular,Proteomics,-0.27381551,-0.746582054,0.503615263,-0.688214988,0.477348468,-0.001166186,-0.996273131,-0.251490948,0.070510401,-1.168143896,-0.090444502,0.002838456,0.890781219,-0.53019937,0.423104539
URB1 sp|O60287|NPA1P_HUMAN'],num,Molecular,Proteomics,-0.316902472,-0.678409225,0.027126446,-0.286274717,-0.033605631,0.458675736,-0.311907323,0.00788764,0.139520575,0.683272145,-0.326264813,0.401672936,-0.190870805,-0.171928114,-0.172634887
FOXO3 sp|O43524|FOXO3_HUMAN'],num,Molecular,Proteomics,-0.534849605,-0.351999933,-0.874085746,0.699343828,,0.368306471,0.024320668,-0.195816211,-1.327764941,-0.652436046,1.327692417,-1.308597774,-0.220374772,0.336188412,-0.432260578
PITPNM1 sp|O00562|PITM1_HUMAN'],num,Molecular,Proteomics,0.314891155,-0.035206365,-0.192989671,1.186646084,-0.21731337,-0.206811384,0.86166712,-0.318202204,1.859425761,0.127527675,0.79823371,0.040282228,-0.598667378,0.230070906,0.346851665
DIAPH1 sp|O60610|DIAP1_HUMAN'],num,Molecular,Proteomics,0.852247783,-0.147906677,0.511413581,1.043963275,-0.851011125,-0.101114372,0.133633984,-1.662489511,0.203666576,-1.339525262,0.006707869,0.849502523,-0.785922915,-1.22148084,-0.274394835
PSMD11 sp|O00231|PSD11_HUMAN'],num,Molecular,Proteomics,-0.170688533,-0.345347817,0.413747614,-0.303496701,-0.58972831,-0.231846002,-0.08428562,-0.426157969,0.355228103,-0.49552673,-0.1127725,0.070737603,0.313191249,-0.68687427,-0.428377424
ILVBL sp|A1L0T0|ILVBL_HUMAN'],num,Molecular,Proteomics,0.155475848,0.872773764,-0.56888961,0.032525129,-0.572218772,-0.54981715,0.237719996,0.374547206,0.727341563,2.325410887,-0.074008612,-0.452554374,-0.071538531,-0.029291421,-0.655099081
ICMT sp|O60725|ICMT_HUMAN'],num,Molecular,Proteomics,0.467704174,0.523497454,-0.291937201,0.086877546,0.025050772,-0.191132822,0.025360842,0.873691384,1.028106691,0.194805828,,0.470010664,-0.290630168,0.671885104,-0.089621946
PLD2 sp|O14939|PLD2_HUMAN'],num,Molecular,Proteomics,0.151527397,-0.552144463,0.050960111,-0.481546239,-0.833279702,0.781111918,0.599472589,0.445929286,1.212824551,1.239737408,1.088118944,0.054904148,-0.234241503,1.748664326,-0.468238039
SLC27A2 sp|O14975|S27A2_HUMAN'],num,Molecular,Proteomics,0.839421253,-1.012186136,-0.812520143,-1.406246933,-1.01104411,-1.900629588,-1.044698418,-0.418819978,-0.16890975,-0.797532379,-0.324776756,-0.28920165,-1.277848644,-2.274418628,-0.855328401
MAPK13 sp|O15264|MK13_HUMAN'],num,Molecular,Proteomics,0.792091529,-0.106044584,-0.111292071,-1.931468266,-1.742340116,0.936906606,0.83728677,0.147400551,-0.546973902,-1.614452373,2.138043845,0.545597358,-1.518258079,-2.546524685,
IFIT3 sp|O14879|IFIT3_HUMAN'],num,Molecular,Proteomics,1.841066658,3.602844847,1.853646825,0.661459754,-1.886095228,0.471263567,0.829465566,-0.51339288,2.836996659,-1.378257913,-0.828909016,-1.483869624,3.343909231,-0.124137707,-0.421640815
LY75 sp|O60449-2|LY75_HUMAN'],num,Molecular,Proteomics,,,,0.286063639,-1.348349755,-1.170834951,1.700050789,0.791456595,1.09500725,-0.093625686,-1.771661206,-1.564982661,-1.911533902,-0.307130865,-0.903618896
LAD1 sp|O00515|LAD1_HUMAN'],num,Molecular,Proteomics,1.1385734,-1.285529048,-1.608351482,1.68761994,-2.302024513,-0.998470844,0.659374351,3.831872853,2.532344868,-0.925443982,1.150290937,1.938705281,-1.823283284,-0.236300612,-1.642107898
STK25 sp|O00506|STK25_HUMAN'],num,Molecular,Proteomics,0.240282506,-0.529486859,0.991053503,-0.536583288,1.230278104,0.029006934,0.51081167,-0.585046214,0.235257376,-2.610684803,-0.137572329,0.289846211,1.079129578,-1.331494269,-1.02252187
HIP1R sp|O75146|HIP1R_HUMAN'],num,Molecular,Proteomics,0.472903609,-0.063987067,0.127867278,0.398411525,-0.042668488,0.272751128,0.056657057,0.699525846,0.89401006,-0.479984085,-0.130282034,0.965083787,-0.776439464,-0.921353393,0.178860474
HIP1 sp|O00291|HIP1_HUMAN'],num,Molecular,Proteomics,0.384586927,0.172813951,0.144677805,-0.419382487,0.218508687,-1.166472381,-1.022257913,0.442049452,1.027595398,1.810204433,-0.882149077,-0.375460706,-0.138290567,1.107390592,-0.474116292
VGF sp|O15240|VGF_HUMAN'],num,Molecular,Proteomics,,,,-0.783565504,,-2.5697659,-0.566243649,0.246019843,-1.86142926,-0.264993483,,0.521867093,0.529494397,-1.712448054,-1.507370314
HNRNPDL sp|O14979|HNRDL_HUMAN'],num,Molecular,Proteomics,-0.240071522,0.075782421,-0.617686823,-0.330129716,0.747449462,0.299083219,-1.041137652,0.826686847,-0.382546195,0.573315594,-0.059211323,-0.253551807,0.382550333,0.88378788,-0.211015075
ESYT2 sp|A0FGR8-2|ESYT2_HUMAN'],num,Molecular,Proteomics,0.269662951,0.660355682,-0.312455638,0.97379697,-0.969757864,,1.027012825,-0.261972678,,,,,-0.64922643,0.835313591,
ESYT2 sp|A0FGR8-6|ESYT2_HUMAN'],num,Molecular,Proteomics,-0.008358682,0.134475666,-0.39633526,0.424460809,-1.109666781,-1.224986301,0.669243641,0.139977942,1.595016007,1.54494746,0.541207743,0.900899767,-0.99575782,0.561223195,-0.65529602
QSOX1 sp|O00391|QSOX1_HUMAN'],num,Molecular,Proteomics,-0.358325734,1.361155501,-0.324274124,1.278823386,-0.779543016,-0.19149829,0.496575094,0.641086335,-0.247468355,0.357508142,-0.401866946,2.239375397,-0.989050268,0.085567408,
ENC1 sp|O14682|ENC1_HUMAN'],num,Molecular,Proteomics,,,1.033027139,,,,,,,,-0.148195772,,,,
TBKBP1 sp|A7MCY6|TBKB1_HUMAN'],num,Molecular,Proteomics,,,,,,1.135934452,-1.397183945,-0.641829961,-1.722862944,,,-1.564733422,2.299751792,,
FOXP2 sp|O15409-4|FOXP2_HUMAN'],num,Molecular,Proteomics,,,,,,-0.720259071,-1.226725571,-0.344073257,-1.121952845,,,-0.944173249,0.72080628,-2.340044196,-0.197092182
BIN1 sp|O00499|BIN1_HUMAN'],num,Molecular,Proteomics,1.28846737,0.500898715,1.515498369,1.897597487,0.175070157,-0.170858628,0.147131393,-1.071366007,1.078120368,0.379058076,-0.529271734,-0.191898808,0.550693782,-0.515532997,1.804986337
BIN1 sp|O00499-8|BIN1_HUMAN'],num,Molecular,Proteomics,1.659808933,-0.143341998,1.242959282,2.076233132,,,0.328303706,-1.985650253,,0.475143422,,-0.133172796,0.931098677,-0.082948555,1.781874374
IGLL5 sp|B9A064|IGLL5_HUMAN'],num,Molecular,Proteomics,,,,-0.576601611,,-1.638737909,,,-1.479480519,-0.265902032,,,,-0.793118449,-0.488767594
PIP5K1C sp|O60331-3|PI51C_HUMAN'],num,Molecular,Proteomics,-0.2464738,,0.034373975,0.133852928,0.653780501,-0.571424822,0.490456643,-0.714566986,0.256427796,,0.435997517,-0.533355196,0.730258765,0.599537215,0.010397862
SSSCA1 sp|O60232|SSA27_HUMAN'],num,Molecular,Proteomics,0.395940378,0.955764725,0.542052296,1.048779138,0.968485027,0.899254319,0.595091319,0.341730596,-0.332561773,-1.227012153,-0.19984175,-0.59975823,-0.506196178,-1.176360349,1.103638055
TYW5 sp|A2RUC4|TYW5_HUMAN'],num,Molecular,Proteomics,0.091234932,-0.183479388,0.408132527,,-0.417811862,0.145345226,0.051431959,-0.531572965,0.475543678,,0.008611865,0.094717078,0.214597512,-1.369719919,-0.414918926
LAMB4 sp|A4D0S4|LAMB4_HUMAN'],num,Molecular,Proteomics,-0.088179738,,,,,,,,,,,,,,
ZNF839 sp|A8K0R7-5|ZN839_HUMAN'],num,Molecular,Proteomics,,,,,,-0.223671238,,,-0.70871431,,,,-0.005402361,,-0.279272295
EFCAB14 sp|O75071|EFC14_HUMAN'],num,Molecular,Proteomics,0.00510163,-0.026173275,0.243224749,-0.193628931,-0.174346834,0.210038319,0.950310386,0.778493291,0.462232741,-0.324338083,1.351103375,-0.030327536,-0.501959854,0.043035626,-0.181547434
SIGLEC6 sp|O43699|SIGL6_HUMAN'],num,Molecular,Proteomics,,,,,,,,,-0.44622283,,,,,-3.951410087,
LDB3 sp|O75112|LDB3_HUMAN'],num,Molecular,Proteomics,,,,,,,,,-1.732636723,,,,,,
AGPS sp|O00116|ADAS_HUMAN'],num,Molecular,Proteomics,0.11478547,0.650464066,0.392010408,0.091274495,-1.298680193,-0.088752312,-0.539063224,-0.183064425,0.533000262,0.161683472,-0.208109728,0.847354115,-0.546662178,-0.536593959,-0.981039874
ACOT7 sp|O00154|BACH_HUMAN'],num,Molecular,Proteomics,0.252716648,0.016167654,1.285866486,-0.765324441,0.481641531,-0.04962781,-0.13036629,0.060814356,0.248029186,-1.333891015,-1.060866066,0.264694269,0.490130784,0.398249913,0.67551839
PPP6R2 sp|O75170-5|PP6R2_HUMAN'],num,Molecular,Proteomics,-0.207277701,-0.21791431,-0.081319575,0.022645092,-0.266569111,-0.211506604,0.668626094,-0.789408378,-0.40104178,-0.683558484,-0.119900895,-0.4496659,0.280223777,-1.905478131,0.32482201
SOWAHD sp|A6NJG2|SWAHD_HUMAN'],num,Molecular,Proteomics,,,0.596082286,,,,,,,,-0.734925245,,,,
GNG7 sp|O60262|GBG7_HUMAN'],num,Molecular,Proteomics,,,-0.930146289,-0.850236859,,-0.180382536,,,-0.528869865,0.087165218,,0.583834987,,,0.170397209
KIN sp|O60870|KIN17_HUMAN'],num,Molecular,Proteomics,-0.216893281,-0.498336415,0.390172575,-0.463204406,0.172501964,-0.034397918,-0.664033682,-0.284487557,0.168443674,0.811359831,-0.200011274,0.325525785,0.025293555,0.614350563,0.721734412
KANSL1L sp|A0AUZ9-2|KAL1L_HUMAN'],num,Molecular,Proteomics,,,,,,,,,,,,,,-0.978722089,
KDM4A sp|O75164|KDM4A_HUMAN'],num,Molecular,Proteomics,0.44547443,-0.008255262,0.070642959,0.281846253,-0.35103134,-0.163362056,-0.357150515,0.077048419,-0.38158171,0.085627492,-0.178311731,-0.381751254,0.625742921,0.702788129,-0.721107035
ZNF646 sp|O15015-2|ZN646_HUMAN'],num,Molecular,Proteomics,,,,0.350083832,,-0.901456653,0.053651562,-0.025263802,-0.389838598,0.969969989,,-0.403094219,0.250113913,0.414755151,-0.401320971
NUDT19 sp|A8MXV4|NUD19_HUMAN'],num,Molecular,Proteomics,0.522423356,-0.630220137,0.034077005,0.049855157,-1.218378626,-0.779595743,-0.158974913,-0.070721783,0.340126525,1.488424558,1.7126652,-2.090888024,-0.566927465,0.105389147,-0.192739933
CAPN5 sp|O15484|CAN5_HUMAN'],num,Molecular,Proteomics,-0.252275628,0.640601392,0.466754905,-0.571142468,0.026005526,0.967947058,0.76201205,3.018479571,0.058120342,1.435408621,-1.0784609,1.789740131,0.609152338,1.080886111,-0.137709562
CCNT1 sp|O60563|CCNT1_HUMAN'],num,Molecular,Proteomics,-0.036274735,0.132070319,0.383815874,0.065004112,0.416840862,0.111940677,-0.593726871,1.112774793,-0.168694447,0.857544851,0.592085246,-0.042677911,0.4790268,0.069836829,-0.005821645
CCNT2 sp|O60583|CCNT2_HUMAN'],num,Molecular,Proteomics,-0.287961177,-0.077231657,0.044082481,-0.778765037,-0.761556664,-0.30158863,0.047881678,0.818642217,-0.356812657,,0.027456496,0.571286124,0.355241779,0.963603288,-0.160044193
KIAA1467 sp|A2RU67|K1467_HUMAN'],num,Molecular,Proteomics,,-0.638671076,0.075156671,-1.239984753,-0.035953312,-0.05798091,-0.146579689,-0.174371362,-0.376637338,-0.954216393,,,-0.091272855,-0.802143961,
E2F8 sp|A0AVK6|E2F8_HUMAN'],num,Molecular,Proteomics,,,,,,-0.778297267,,,,0.012399794,,,,-0.108783806,
OGT sp|O15294|OGT1_HUMAN'],num,Molecular,Proteomics,-0.011198176,-0.076164795,-0.021998359,0.00576219,0.291548149,0.016021685,0.225543659,0.226574482,-0.424768752,-0.514680286,-0.242300727,-0.578234102,-0.547858942,-0.004952866,-0.410339811
TNRC18 sp|O15417|TNC18_HUMAN'],num,Molecular,Proteomics,0.119105229,-0.163010918,-0.161982407,-0.062764915,-2.246728903,-0.811238686,-0.245729655,0.289299338,0.136209143,0.382801066,0.302335289,0.474890069,-0.255023847,0.303626649,-0.725473031
OPHN1 sp|O60890|OPHN1_HUMAN'],num,Molecular,Proteomics,0.326597706,,0.059262396,3.266541273,0.16354136,0.399891041,0.860117607,2.89017472,0.891822996,,0.004035315,-0.927599148,-0.681206968,0.149793134,1.929377529
CACNA1A sp|O00555-8|CAC1A_HUMAN'],num,Molecular,Proteomics,,,,,0.077344817,,,,,,,,,,
ZC3H11A sp|O75152|ZC11A_HUMAN'],num,Molecular,Proteomics,-0.300232219,0.062359653,0.367143564,0.055599445,0.727117625,-0.878628752,-0.696183533,0.826520281,-0.317769202,0.347770153,-0.121724905,-0.477802209,0.535728116,0.931822793,-0.715368495
GOLIM4 sp|O00461|GOLI4_HUMAN'],num,Molecular,Proteomics,-0.081492191,-0.184592916,0.070535378,-0.123557124,0.07419406,0.593217213,0.993772206,-0.247195636,-0.426888025,-0.534662493,1.038829143,1.402371154,-0.916936979,1.587502854,-1.891596779
YDJC sp|A8MPS7|YDJC_HUMAN'],num,Molecular,Proteomics,,,0.070840736,,,0.038153333,-0.345053956,-1.00306485,-0.459664351,,0.413588976,-0.448825692,-0.066363246,-0.665058027,-0.515475942
HSPA12A sp|O43301|HS12A_HUMAN'],num,Molecular,Proteomics,-0.019697222,-0.654446137,-1.418409166,-1.024805166,0.533348591,-0.647530636,,,0.530400677,1.371576311,-0.077639849,-0.887361564,-1.603436758,1.833862723,0.327077138
LCMT2 sp|O60294|LCMT2_HUMAN'],num,Molecular,Proteomics,,0.025744525,,-1.200235316,,-0.335204701,,,,,-0.082164254,-0.253970759,-1.008448408,,-0.481653653
YKT6 sp|O15498|YKT6_HUMAN'],num,Molecular,Proteomics,0.19011265,-0.351435926,0.881344424,-0.14502717,-1.00461751,0.225281808,0.440022176,-1.135896166,-0.516706672,-1.2782618,0.119922968,-0.480540447,-0.148869357,-2.044977623,-0.272910731
PPL sp|O60437|PEPL_HUMAN'],num,Molecular,Proteomics,2.159446728,2.591826407,-1.48332128,1.360255551,-1.125047549,-0.279300065,2.251935858,3.478799941,0.177162452,-0.911831624,2.812896053,1.601448547,-2.070976872,0.818903,-1.415026658
RNF113A sp|O15541|R113A_HUMAN'],num,Molecular,Proteomics,-0.048271213,-0.210460584,0.56465444,0.07381781,-0.189744809,0.345060079,0.262358831,-0.477468509,-0.725355965,-0.89121203,-0.60618593,-0.850542794,0.518361996,-0.982481706,-0.770825698
ACACB sp|O00763|ACACB_HUMAN'],num,Molecular,Proteomics,-0.401021153,-0.553420601,0.018029214,-0.311227001,-0.252263162,-0.43666469,-0.769689753,-1.534200415,-0.440068542,-1.382858736,-0.092129173,0.482806953,0.322810852,-0.525715773,-0.307715028
STXBP3 sp|O00186|STXB3_HUMAN'],num,Molecular,Proteomics,0.68885394,0.494969892,0.196542654,0.434452426,-0.446713067,-0.306005106,0.504722762,-0.234388512,1.055044374,0.614295367,0.654300449,0.37581951,-0.314690948,0.025164578,-0.574619534
TRAF3IP2 sp|O43734|CIKS_HUMAN'],num,Molecular,Proteomics,,,-0.991365743,,,,-0.238263789,0.063659343,0.390991369,,-0.310108055,-0.064556397,,-0.480077249,-1.395608967
POLR3G sp|O15318|RPC7_HUMAN'],num,Molecular,Proteomics,-0.09237686,-0.609621606,0.29698204,-1.457919675,0.954076338,1.125549554,-1.437558343,-0.160704413,0.478761279,-1.400662151,-1.404468702,-0.800224356,0.724373092,-0.298151004,1.15259544
SSNA1 sp|O43805|SSNA1_HUMAN'],num,Molecular,Proteomics,-0.255744827,0.411958698,0.582699129,-0.54160474,-0.120830129,0.244735318,0.504415498,-0.47132087,-2.327133228,-1.030088759,-0.697508318,-0.857063965,0.437135184,-1.318320049,-0.984168272
LZTS3 sp|O60299|LZTS3_HUMAN'],num,Molecular,Proteomics,0.709210262,0.502925128,-0.577231743,5.506895581,0.180522174,,0.11746066,1.678448573,,0.567932786,0.143475485,0.013551382,0.008649796,0.951664262,1.014856378
B4GALT4 sp|O60513|B4GT4_HUMAN'],num,Molecular,Proteomics,0.856719744,-0.817672641,-1.101762004,0.464876819,-0.51162845,-0.888444366,0.088782474,1.863917157,0.882000665,-0.69665882,2.395673181,1.886401814,-0.467656882,0.04642971,-0.366809679
EPHB6 sp|O15197|EPHB6_HUMAN'],num,Molecular,Proteomics,,,,,,,-0.313768738,0.362655018,,,,,,,
TRAK2 sp|O60296|TRAK2_HUMAN'],num,Molecular,Proteomics,,,,,0.038805392,-0.095008635,0.147522177,-0.368431851,-0.315567663,0.386439168,,-0.009970503,-0.618707878,0.442009733,0.273962381
SPINT1 sp|O43278-2|SPIT1_HUMAN'],num,Molecular,Proteomics,2.860974458,-0.355597701,-1.373225002,0.146737748,-2.797767547,-2.31922978,0.258560182,2.100492469,-0.507700517,-0.913360427,1.46529472,4.497994574,-1.93021744,-2.147925104,-1.393899466
PLOD2 sp|O00469-2|PLOD2_HUMAN'],num,Molecular,Proteomics,-0.001947629,-0.647861821,-1.788808467,0.007928361,-0.683341986,3.15496322,1.701671026,-0.622984262,2.788769034,-1.203198528,-0.410911315,-0.651124919,-1.497083365,2.136921525,1.596995993
CCDC88B sp|A6NC98|CC88B_HUMAN'],num,Molecular,Proteomics,0.104255954,,-0.093973784,,,-0.391399484,-0.609583486,0.061440918,-0.894636019,-0.817184933,-0.403564788,0.633603143,,,-0.210405052
AXIN1 sp|O15169|AXIN1_HUMAN'],num,Molecular,Proteomics,0.003091244,,0.517936894,-0.290642828,0.629575511,-0.452840776,-0.285988095,-0.014908311,-0.773622051,0.188486801,-0.060985217,0.472426477,0.505963488,-0.739825887,0.554457332
USP9Y sp|O00507|USP9Y_HUMAN'],num,Molecular,Proteomics,,,,,,,,,,,,,,,0.697034317
CYTH3 sp|O43739|CYH3_HUMAN'],num,Molecular,Proteomics,-0.222951927,0.050690545,-0.732752442,0.741238385,-0.452631327,1.382633389,0.293551226,0.654867172,-0.590232239,-0.396477645,0.301573718,-0.866387056,-1.944116458,0.258188668,1.414502005
TNPO2 sp|O14787|TNPO2_HUMAN'],num,Molecular,Proteomics,-0.118624737,0.321925008,-0.242441306,0.221634198,-0.670323395,-0.582702479,0.630516058,-0.474903506,0.615331872,-0.061942002,-0.360976656,-0.82344768,-0.021715067,-0.29624535,-0.262578639
