depmap_id,Data_Type,Category,Sub_Category,ACH-000001,ACH-000048,ACH-000091,ACH-000116,ACH-000132,ACH-000291,ACH-000430,ACH-000443,ACH-000524,ACH-000527,ACH-000574,ACH-000617,ACH-000657,ACH-000663,ACH-000688,ACH-000696,ACH-000704,ACH-000713,ACH-000719,ACH-000811,ACH-000885,ACH-000906,ACH-000947,ACH-001063,ACH-001151,ACH-001374,ACH-001418,ACH-001630,ACH-002140,ACH-002149,ACH-002181,ACH-002182
A-770041 (GDSC1:55),num,Drug Screen,GDSC1_AUC,,,,,,,,,0.707535494,,,0.714809155,,,,,,,,,,,,,,,,,,,,
BAM7 (GDSC1:552),num,Drug Screen,GDSC1_AUC,,0.939718486,,0.993509942,0.979964751,,,0.959768674,,,0.952016368,,,,0.936103425,0.948743124,,,,,0.957873139,,,,,0.947380585,,,0.997495683,0.95922335,,
KIN001-112 (GDSC1:56),num,Drug Screen,GDSC1_AUC,,,,,,,,,0.760481425,,,0.815577619,,,,,,,,,,0.996010353,,,,,,,,0.731261789,,
AGI-6780 (GDSC1:562),num,Drug Screen,GDSC1_AUC,0.999639871,0.974985792,0.997461499,0.933540741,0.96293421,0.94389913,0.996352514,,,0.989696568,0.952424197,0.967250921,0.954138232,,,0.971266807,,0.995590499,0.989470611,,0.921235052,0.994198987,,0.955923838,0.951780555,0.988068206,0.974491814,,0.997496496,0.978037484,0.974286838,0.982036513
KOBE2602 (GDSC1:563),num,Drug Screen,GDSC1_AUC,0.934267543,0.928102834,0.983788689,0.983237363,0.964984616,0.938920194,0.960046979,0.943197941,0.920201789,0.942995403,0.983843865,0.945271713,0.999297252,0.997275406,0.930976032,0.94203817,,0.95070662,0.976466232,0.947123903,0.964141387,0.949601669,,0.961633135,,0.978395427,0.959218205,,0.991649305,0.969924603,0.96920458,0.950588713
LGK-974 (GDSC1:573),num,Drug Screen,GDSC1_AUC,0.998879038,0.932632316,0.988849177,,0.936224709,0.951008608,0.92776815,0.95406713,0.948843897,0.97865932,0.946303327,0.94598929,0.966512909,0.945409495,0.938095481,0.955324979,0.976289382,0.931963667,0.941876697,0.940913864,0.948286397,0.972779923,,0.95878828,0.972036729,0.912961915,,0.985913547,0.978148095,0.978766637,0.980702187,0.947308481
WNT-C59 (GDSC1:574),num,Drug Screen,GDSC1_AUC,0.999424979,0.915039439,0.989980647,0.970327447,0.92700657,0.923330882,0.928679343,0.943591667,0.936212601,0.977931631,0.935425562,0.962019676,0.967127932,0.931809762,0.915246621,0.93208971,0.971769667,0.946038695,,0.935382426,0.949683998,0.971127813,0.954678616,0.951454809,0.951015029,0.910676873,0.996266664,0.948739179,0.967556457,,0.95814255,0.920185898
RU-SKI 43 (GDSC1:576),num,Drug Screen,GDSC1_AUC,0.983912147,0.984470574,0.997183074,0.984062289,0.990863507,0.99026518,0.992904152,0.962827227,0.930263259,0.955612928,0.983886198,0.951892124,0.907661662,,0.99610243,0.993769318,0.983675929,0.968435069,,,0.997552725,0.991294077,0.984385075,0.970835751,0.995467484,0.977132738,0.974946215,0.982880368,0.990481894,0.984706486,,0.957423004
KIN001-123 (GDSC1:59),num,Drug Screen,GDSC1_AUC,,,,,,,,,0.937695028,,,0.883309731,,,,,,,,,,,,,,,,,,0.945295067,,
PHA 665752 (GDSC1:6),num,Drug Screen,GDSC1_AUC,,,,,,,,,,,,,,,,,,,,,,0.905547673,,,,,,,,,,
BI-2536 (GDSC1:60),num,Drug Screen,GDSC1_AUC,,,,,,,,,0.662383405,,,0.737520216,,,,,,,,,,0.907736444,,,,,,,,0.793867762,,
BMS 536924 (GDSC1:62),num,Drug Screen,GDSC1_AUC,,,,,,,,,0.888693888,,,0.83443657,,,,,,,,,,0.995788043,,,,,,,,0.724345478,,
BMS-509744 (GDSC1:63),num,Drug Screen,GDSC1_AUC,,,,,,,,,0.919667431,,,0.873463224,,,,,,,,,,0.988865163,,,,,,,,0.872251079,,
CMK (GDSC1:64),num,Drug Screen,GDSC1_AUC,,,,,,,,,0.968216535,,,0.881197001,,,,,,,,,,0.973799969,,,,,,,,0.889092415,,
CHLORIDINE (GDSC1:71),num,Drug Screen,GDSC1_AUC,,,,,,,,,0.901661415,,,0.762526519,,,,,,,,,,0.66270198,,,,,,,,0.902342326,,
JW-7-52-1 (GDSC1:83),num,Drug Screen,GDSC1_AUC,,,,,,,,,0.499892004,,,0.460636575,,,,,,,,,,0.719223579,,,,,,,,0.311598551,,
A-443654 (GDSC1:86),num,Drug Screen,GDSC1_AUC,,,,,,,,,0.697431072,,,0.767583906,,,,,,,,,,0.975268667,,,,,,,,0.676516729,,
GW843682X (GDSC1:87),num,Drug Screen,GDSC1_AUC,,,,,,,,,0.638505505,,,0.710590924,,,,,,,,,,0.795033109,,,,,,,,0.719650874,,
ENTINOSTAT (GDSC1:88),num,Drug Screen,GDSC1_AUC,,,,,,,,,0.752587917,,,0.655423967,,,,,,,,,,0.764300436,,,,,,,,0.745888343,,
PARTHENOLIDE (GDSC1:89),num,Drug Screen,GDSC1_AUC,,,,,,,,,0.975571848,,,0.848078491,,,,,,,,,,,,,,,,,,0.848552307,,
LLL CPD (GDSC1:9),num,Drug Screen,GDSC1_AUC,,,,,,,,,0.879839238,,,0.699033169,,,,,,,,,,0.771140977,,,,,,,,0.864547166,,
GSK319347A (GDSC1:91),num,Drug Screen,GDSC1_AUC,,,,,,,,,0.977948589,,,0.872798416,,,,,,,,,,,,,,,,,,,,
TGX 221 (GDSC1:94),num,Drug Screen,GDSC1_AUC,,,,,,,,,0.780906245,,,0.992523429,,,,,,,,,,,,,,,,,,0.882832925,,
